course_id,discipline,user_id,registered,viewed,explored,grade,new_col,Target_Variable,grade_reqs,completed%,course_reqs,final_cc_cname_ID,primary_reason,learner_type,expected_hours_week,LoE_ID,age_ID,gender,start_time_ID,course_start,course_end,last_event_ID,nEvents,nDays_act,nContent,nForum_posts,course_length
832945238,Interdisciplinary and Other,832969034,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,6,76
832945266,Mathematics & Statistics,832425580,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q3""","""""",0,0,0,0,35
832945184,Computer Science,832673346,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""More than 8 hours per week""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,4,77
832945577,Computer Science,832669996,1,0,0,0,low,0,0,0,0,"""*""","""I am curious about MOOCs""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,34
832945510,Interdisciplinary and Other,832666055,1,0,0,0,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,21
832945577,Computer Science,832642906,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Drop-in""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,34
832945287,Education,832672545,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy being part of a community of learners""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,6,58
832960068,Education,832654252,1,1,0,0.46,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",38,5,0,2,63
832945550,Social Sciences,832613084,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",8,2,0,0,27
832945506,Education,832616146,1,1,0,0.065,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",93,6,0,2,39
832945287,Education,832638303,1,0,0,0.5,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945287,Education,832693444,1,1,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2015 Q1""","""2015 Q1""",5,1,0,9,58
832945287,Education,832662396,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,2,58
832945287,Education,832637418,1,0,0,1,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,1,58
832945287,Education,832662581,1,0,0,0.5,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945287,Education,832644206,1,0,0,1,high,1,0,0,0,"""*""","""I enjoy being part of a community of learners""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,1,58
832945267,Interdisciplinary and Other,832423429,1,0,0,0.82,high,1,0,0,0,"""*""","""I am preparing to go back to school""","""Drop-in""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,1,90
832945550,Social Sciences,832379252,1,1,0,0.667,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",97,12,0,10,27
832945283,Professions and Applied Sciences,832642224,1,0,0,0.504,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,7,53
832945229,Education,832699682,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy being part of a community of learners""","""Active""","""Between 6 and 8 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,2,55
832945229,Education,832640807,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,21,55
832945529,Professions and Applied Sciences,832644280,1,1,0,0.105,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",81,8,0,2,53
832945568,Education,832610535,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",45,7,0,3,32
832945224,Education,832676410,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,53
832945598,Professions and Applied Sciences,832652699,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2015 Q2""","""2015 Q1""",0,0,0,0,123
832945550,Social Sciences,832304947,1,1,0,0,low,0,0,0,0,"""*""","""I am preparing to go back to school""","""Active participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",5,1,0,0,27
832945229,Education,832697594,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,1,55
832945550,Social Sciences,832629357,1,1,0,0.889,high,1,1,0,1,"""*""","""I hope to gain skills for a new career""","""Active participant""","""Between 6 and 8 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",169,12,14,10,27
832945550,Social Sciences,832305499,1,1,0,0.867,high,1,1,0,1,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",186,13,14,31,27
832945148,Education,832421174,1,0,0,0.7,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 6 and 8 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,8,46
832945129,Business and Management,832450593,1,0,0,0.623,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""More than 8 hours per week""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,0,69
832945229,Education,832697000,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,55
832945221,Education,832644072,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,28
832945510,Interdisciplinary and Other,832450593,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 6 and 8 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,2,21
832945578,Education,832644072,1,0,0,0.71,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2014 Q4""","""2014 Q4""","""""",1,1,0,0,43
832945220,Education,832676410,1,0,0,0.444,high,1,0,0,0,"""*""","""I enjoy being part of a community of learners""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,11,28
832945220,Education,832676099,1,0,0,0.2,high,1,0,0,0,"""*""","""I want to try Canvas Network""","""Missing""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,3,28
832945287,Education,832699593,1,0,0,0.05,low,0,0,0,0,"""*""","""I like the format (online)""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2015 Q1""","""""",0,0,0,0,58
832945251,Professions and Applied Sciences,832652856,1,1,0,0.714,high,1,0,0,0,"""*""","""I am preparing to go back to school""","""Active participant""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q3""",67,8,0,12,39
832945287,Education,832644072,1,1,0,1,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q2""","""2014 Q4""","""2015 Q1""","""2015 Q2""",2,1,0,22,58
832945131,Business and Management,832640690,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Less than 1 hour""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,61
832945550,Social Sciences,832373351,1,0,0,0.222,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,0,27
832945251,Professions and Applied Sciences,832610811,1,0,0,0.357,high,1,0,0,0,"""*""","""I hope to gain skills to use at work""","""Passive participant""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q1""",0,0,0,2,39
832960005,Medical Pre-Medical,832681821,1,0,0,0.062,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Less than 1 hour""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2015 Q1""","""2015 Q1""","""""",0,0,0,0,62
832945544,Education,832681198,1,0,0,0.05,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Missing""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2015 Q1""","""2015 Q1""","""""",0,0,0,0,70
832945529,Professions and Applied Sciences,832686373,1,1,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",19,3,0,0,53
832945229,Education,832644994,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,55
832945550,Social Sciences,832656887,1,1,0,0.933,high,1,1,0,1,"""*""","""I am preparing to go back to school""","""Active participant""","""Between 6 and 8 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",244,19,14,28,27
832945520,Professions and Applied Sciences,832686373,1,0,0,0,low,0,0,0,0,"""*""","""I like the format (online)""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",0,0,0,2,53
832945266,Mathematics & Statistics,832427467,1,0,0,0.195,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q3""","""""",0,0,0,3,35
832945119,Education,832413265,1,0,0,0,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Observer""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,1,49
832945189,Professions and Applied Sciences,832424386,1,0,0,0.239,high,1,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q2""","""2014 Q3""","""""",0,0,0,0,63
832960005,Medical Pre-Medical,832639036,1,0,0,0.172,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2015 Q1""","""2015 Q1""","""""",0,0,0,3,62
832945281,Professions and Applied Sciences,832962876,1,0,0,0.367,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Passive""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,67
832945508,Humanities,832673633,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2014 Q4""","""""",0,0,0,6,53
832945221,Education,832647984,1,0,0,0,low,0,0,0,0,"""*""","""I want to try Canvas Network""","""Active""","""Between 1 and 2 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,0,28
832960005,Medical Pre-Medical,832683568,1,0,0,0,low,0,0,0,0,"""*""","""I hope to gain skills for a promotion at work""","""Active""","""Less than 1 hour""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2015 Q1""","""2015 Q1""","""""",0,0,0,1,62
832945559,Business and Management,832683638,1,1,0,0,low,0,1,0.01,1,"""*""","""I am preparing to go back to school""","""Passive""","""Between 4 and 6 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""2015 Q1""",81,4,7,1,60
832945229,Education,832675472,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q4""","""2014 Q4""","""""",0,0,0,7,55
832945550,Social Sciences,832379739,1,0,0,0,low,0,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active participant""","""More than 8 hours per week""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q2""","""2015 Q2""",1,1,0,1,27
832960005,Medical Pre-Medical,832665592,1,0,0,0.219,high,1,0,0,0,"""*""","""I enjoy learning about topics that interest me""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""2015 Q1""","""2015 Q1""","""2015 Q1""","""""",1,1,0,0,62
832945570,Interdisciplinary and Other,832643268,1,0,0,0.057,low,0,0,0,0,"""*""","""I hope to gain skills for a new career""","""Active""","""Between 2 and 4 hours""","""Completed 4-year college degree""","""{19-34}""","""{}""","""""","""2014 Q3""","""2015 Q1""","""""",0,0,0,0,133
